212  106  0 0 0.00436594437344204 0 -0.000934209252774489 -0.00451428633232089 0 0.00359840006505372 -0.00898892948509247 -0.00409608198623609 0 0.00177241926097425 -0.00227296995678668 0.00039257493988748 -0.000793207200894593 0 -0.00482100568730564 -0.00386815312068369 -0.00101778736704911 0.000232811423984994 -0.00762164897517304 0 -0.000193446617553723 -0.000552017530723158 0.000567716573379893 0.00104263097738678 0.00831420569654397 0.0148199940863816 0 -7.73465192837564e-06 0.00068543572887021 -0.0058203543974482 -0.00872290217784888 -0.00984914053191504 0.0112484938036705 -0.0143672633350568 0 -0.000172315626321615 -0.000185050489619765 -0.00752061411568767 -0.0125290491775306 0.00801259542723908 0.00155303004476115 0.00280806948993137 0.00170895409497372  0 0 0.00405068258251487 0 -0.000451783568289048 -0.00209051795754906 0 0.0020386120822767 -0.00440615547811346 -0.00298574341768618 0 0.0011017869554813 -0.000893771454738929 0.000507149884820458 -0.000615131820486897 0 -0.0020955984604218 -0.00209159361136534 -0.00120075501691174 -0.000203343190114783 -0.0070968273848301 0 -3.65003475262487e-05 -0.000717438787929867 0.000563709869583404 0.000727470818666309 0.00538167699176986 0.00660476014728704 0 0.00017515385662288 0.000562411349005414 -0.003028288658931 -0.00409121674963976 -0.00410970355315682 0.00684226321986389 -0.00792163236584348 0 7.33433983266395e-05 -0.00069082900762475 -0.00409968826574417 -0.00597934298778788 0.00401199354882033 0.000833778400957103 0.00188588927037139 0.00127909343280392
213  106.5  0 0 0.00357164762107964 0 0.000509125322872188 0.000677805915754632 0 -0.000319890178908912 0.00273981161230787 -0.00449067469039378 0 -0.00088454395466549 0.000844219437119232 0.000263468401818783 -0.00082203813333107 0 0.00142807850152296 0.00120253179297338 -0.00131780625294822 0.000128653266515587 -0.00808800696100969 0 0.000200472544078581 -0.000803817365376265 -0.00112384000763987 -0.0016251441100517 -0.00468671386277453 -0.00228958556328592 0 -0.000183450224675462 0.000485153961847723 0.00129645105144558 0.00267328696849392 0.00072769581802529 -0.00448867184703573 -0.0413406535706325 0 -0.000150769651415396 -3.17669727201789e-05 0.000953485033661372 0.00346124255540046 -0.001940237171872 -0.000422883333304815 0.00772283947613764 0.00182810421739197  0 0 0.00376803381492684 0 0.000153601411455071 -0.000287520562686854 0 0.000396102706957829 0.000365007373633223 -0.00414323830297538 0 -0.000293920398218333 0.000262119873322983 0.000393343336651693 -0.000780420220665482 0 0.000203201902597495 0.000160452810311454 -0.00121541612647538 0.000141552933917958 -0.00776248200316872 0 9.36052676452735e-05 -0.00090947486867038 -0.000676607797574167 -0.00103298540327262 -0.00116465601168888 0.00118045053405955 0 -9.86542298144856e-05 0.000286525576389107 -0.000425888284712413 3.87684544233382e-05 -0.001995523800146 -0.000481276063278787 -0.0295901116809203 0 -8.54728827033835e-05 -0.000108668309816831 -0.000877451752959648 4.77136187987119e-05 0.0001097214980998 0.000254399545616378 0.0062136455055858 0.000459647152242894
214  107  0 0 0.00227553608519359 0 0.000181318710821714 -0.000245502000111427 0 0.000292602267430653 0.000307310780559823 -0.00393217233675927 0 -0.000405294635946389 0.000237766124904869 0.000308850913430629 -0.000308002461754523 0 0.000225946044412603 0.000214660707585477 -0.00096060797612151 0.000421609890848724 -0.00630695954560537 0 7.36077469105873e-05 -0.000109184377651014 -0.00090478902601773 -0.000610121989734216 -0.0033947173956022 0.00204090878974761 0 -0.000235298556298251 0.00116706415818874 0.000712584541752174 0.000988591421629704 0.000723050093790727 -0.000875123654284351 0.0296646087699725 0 -0.000150399035570701 9.98510903081387e-05 -0.000602605434467181 0.000196513889931624 -0.000249395052337569 0.000623391805785868 0.00316001441663999 -0.00176584222785815  0 0 0.00276042869893824 0 0.000174326819366 -0.000273520769276824 0 0.000335320011048389 0.000313308597915354 -0.00397425397337626 0 -0.000361039942733809 0.000250526295719814 0.000381250972860845 -0.000472149622535573 0 0.000210925991765983 0.000194279530933731 -0.00105321092957991 0.00032767445768406 -0.00683227098925664 0 2.55430914546791e-05 -0.000216484931671743 -0.00079064332923419 -0.000593656474934866 -0.00273665469728627 0.00169501738128963 0 -0.00024211354142721 0.00101390282496599 0.000553252135620881 0.000871813682300941 0.000227441928632423 -0.00108122994357269 0.0100489850961419 0 -0.000145139489758583 5.9236874596741e-05 -0.000611844773951373 0.000231139047563509 -1.76056629776933e-05 0.000344735369237638 0.00396748788107153 -0.000326058090625911
215  107.5  0 0 0.00127949410985364 0 0.000113249914156813 -0.000151405664902077 0 0.000180856654654774 0.000172935657707396 -0.00275681702269362 0 -0.000392316995021615 0.000221396616858069 0.000420833060825723 0.00076607184183516 0 0.00010253831772788 0.000311293723050852 -0.000688280717703606 0.000402647209877381 -0.00393728685670466 0 -0.000134587677390189 0.000995260250535191 0.000243424973296164 0.00038964179450035 0.000419136063403098 0.000590830009119409 0 0.000107601141882163 0.000702620983354009 0.000726284558401063 0.000659922912087101 0.00101414628956786 0.000388438358789716 -0.00146252519154711 0 -0.000348471813845856 0.000364798000121861 -0.000451807357955927 4.27651645992318e-05 -0.000598944255887857 0.000406124286977105 -0.00175355240155358 0.00301353116431339  0 0 0.00177383815837087 0 0.000130945859391692 -0.000191046660295601 0 0.000229129839854718 0.000225139425829121 -0.00316267297458399 0 -0.000374913907861416 0.000221992968527358 0.000446614381666731 0.000337600467801296 0 0.00013328690077926 0.000274859870267717 -0.00079184609943718 0.000423266203120752 -0.00490011169431632 0 -9.05593006191038e-05 0.00058157177320201 -7.51106188639223e-05 5.77721922431356e-05 -0.000602504306307602 0.000951788801392332 0 8.14218040748093e-06 0.000792692233834195 0.000631685711583527 0.00066942205206008 0.000689600259281381 -0.000111959359509159 0.00229064787477815 0 -0.000277107812087241 0.000252895733745066 -0.000554200557185901 6.24109733121235e-05 -0.000472215114989778 0.00043033435239631 0.000141687324470366 0.00193206902696664
216  108  0 0 0.000750285666187688 0 1.55040089084761e-05 -5.37905171144557e-05 0 5.84851422886017e-05 8.6018206895118e-05 -0.0017083021714568 0 -0.000368766924319514 0.000222097032196578 0.000594863261707374 0.0044893297912404 0 0.000283680563475718 0.000244957799963144 -0.000577708414232307 0.00029669022204754 -0.00232205428718557 0 -9.49719283277796e-05 0.000859775562740969 0.000182352690961946 7.63665462390774e-05 0.000117714262643668 0.000466028589074992 0 3.89027164241382e-05 0.00044837781461818 0.000688783787916844 0.000636798525997765 0.000101997474555644 0.000129499658789861 -0.00742415385677157 0 -0.000235550235056363 0.000176013115100114 -0.000127990369185669 3.36135500188662e-05 -0.000639325816906782 4.02841230004257e-05 -0.000374194417878396 0.00318731401223663  0 0 0.00109227509019328 0 5.53047935147635e-05 -8.80552681294952e-05 0 0.000106917785144835 0.000150142849862652 -0.00215012581387094 0 -0.000374161208870344 0.000214783142681157 0.00065335638901131 0.00309908490941273 0 0.000241896767980256 0.000260168790243493 -0.000655655879287694 0.000457913882101708 -0.003211848483473 0 -9.34018863513931e-05 0.000721162554983912 5.00893901404186e-05 2.20971400867859e-05 -0.000115084237266558 0.000562750324923942 0 -6.43619644256312e-07 0.000675713249691134 0.000691625683093941 0.000630396716765526 0.000233583347833293 4.12273532405647e-05 -0.00430851838586858 0 -0.000231377786608766 0.000183008209001449 -0.000311601396864598 3.37065833941409e-05 -0.000597134875635999 0.000275325667275552 9.65560956452679e-05 0.00261414431059067
217  108.5  0 0 0.000416817837827487 0 4.40103659639957e-06 -1.60776901286635e-05 0 -0.000169230659998376 0.000113815357951088 -0.000316021483239379 0 -0.00024431624652988 0.000159775426017228 0.00128739372654854 0.0508024371795059 0 0.000137262035462421 0.000420407438039641 -0.000451390235468012 -0.000610404938704119 -0.00102223205469903 0 -0.000165561885856189 0.000826043175668481 0.000196528674346139 7.3109870719286e-06 1.16555619373405e-05 0.000102783311137207 0 8.99282033938727e-05 0.000350723878762564 0.000348370367881159 0.00039110409391425 -0.00019603998882678 0.000140945520690644 -0.00144506781582998 0 -0.000423604215464615 0.00026863290399343 -6.70407089752667e-05 -0.000391139394846034 -0.000309579416914409 0.000117337746281398 -8.7890539990337e-05 -0.000343192476879406  0 0 0.000639209851564728 0 9.16460120748206e-08 -2.82010095433023e-05 0 -0.000208187771458733 0.000211477722445423 -0.000482391775948137 0 -0.000244474404217259 0.000104563885403586 0.00144317912731535 0.0349085085031443 0 0.000191214219944469 0.000348505437220887 -0.000512216610792387 0.000447937266070078 -0.00189030935396445 0 -0.000147011570963282 0.000781993964708047 0.000139012433747711 1.90886119233118e-05 -7.37971139748173e-06 0.000283564969807335 0 7.07444303357828e-05 0.000551800175389391 0.00041901981699878 0.000412763796476822 0.000139132889881557 0.000206323683650802 -0.00242319482935991 0 -0.00026603550139566 0.00018576740311605 -0.000223784423382931 -0.000166063026356077 -0.000467095926512979 0.000346892863312005 2.23835282989913e-07 0.00124665176616942
218  109  0 0 0.000205019595405813 0 -8.60061538364078e-06 -7.3534291259386e-05 0 -0.000350365385374371 0.000215441471561003 0.000640874150182476 0 -5.42132337924359e-05 0.000163646484162704 0.000996798700527697 0.0157219729427043 0 4.67127767811266e-05 0.000578369594541374 -0.000215392078620343 -0.000476758188522207 -0.000753482711189645 0 -0.000129472191741518 0.000947238094441501 -2.82413357919353e-05 -5.4465768605805e-05 0.000222819858824921 -8.82656412689934e-05 0 0.000102903001488558 6.91711501263817e-05 0.000654487225319512 0.000383516887583541 -0.000696442789116964 -0.000275376716148138 -0.000484525145134538 0 -0.000565666116049661 0.000811846593911974 0.000325561993644976 -0.000319831611551211 -0.000113103562209316 0.000260286901946272 -0.00178283775271115 0.00437110237155119  0 0 0.000358790815854476 0 -2.41697410935852e-05 -7.8144248031941e-05 0 -0.000309629319901017 0.00021391515787311 0.000423770309934773 0 -8.11679148797279e-05 0.000108508476810167 0.00096171640158737 0.0222022904632042 0 0.000183963020581572 0.000594458278245319 -0.000435684333641465 -0.00034832741623595 -0.00133856725589098 0 -0.000161748983458961 0.000875278379925609 5.43255400760754e-05 -2.20318606879129e-05 0.000172354280395513 -0.000192837390163164 0 7.88981367270795e-05 0.000220656414524905 0.000582337624634719 0.000490826943671287 -0.000384425460097428 -0.000157860147336105 -0.0011661498880412 0 -0.000495219364903192 0.000576660611389686 0.000191775535114409 -0.000294886614451033 -0.000225906810689359 -7.10242329902763e-05 -0.000970661251217515 0.00309523243603931
219  109.5  0 0 0.00010199305984986 0 0.000242626189999076 -3.92528613233443e-05 0 -0.00862018898887419 0.00512771597662639 -0.0335948930567905 0 -9.93893133288266e-05 0.000462017837577943 -0.000509232698356885 -0.00421285822164772 0 0.00869159985123137 0.00995039605925112 0.0161483463591959 -0.00066272133063643 0.0214969346227114 0 -0.000220944588865486 0.00101240303383678 -0.000130477861731275 0.000591103388789408 0.000124857876719939 -0.0143555993895324 0 3.85206362892725e-05 0.000329738412304173 0.000113222125626648 -0.00644631325214741 -0.000628567579804249 -0.00755757535124115 0.00040761594943345 0 -0.00044820893384726 0.000774647139736203 -0.000929917969764722 -0.0192462265179199 -0.000309568483907991 -0.0210239000035236 4.69553688188494e-05 0.00245059151493387  0 0 0.000402746443385339 0 0.00298386657418201 -0.000265002197793185 0 -0.00584371624171097 0.00344263209393285 -0.022583128509773 0 0.00139897021898719 0.00143737001439488 0.00346236869956894 0.00501195097668243 0 0.00569982082267015 0.0066577777781275 0.0104609275196148 0.000541833128560912 0.0141134233247832 0 0.000577844710708336 0.00181223147982816 0.0013951411009095 0.000362034531366973 0.00197859243842514 -0.00979474015661337 0 8.51286894932517e-05 0.00102581134116334 -0.00035649856365404 -0.00417774272478991 9.66873122344176e-05 -0.00502860696632247 0.000499538554557246 0 -0.000461406891122577 0.0025041333650189 -0.00302247572485058 -0.0162725752855835 0.00157945033954927 -0.0160338383966169 0.00161580196405295 0.00425479830415007
220  110  0 0 3.15652415770917e-05 0 0.000706269961951589 -0.000171545188031125 0 0.00175911383907835 -0.00082060899065313 0.010476306601614 0 0.000374607096392026 0.000354351470395255 0.00072093853342264 -0.00332602390783694 0 -0.00179254314186774 -0.00254233145556468 -0.00466878677744368 0.000422216769055108 -0.00526824245948396 0 -3.19434563106151e-05 0.00116170288640187 0.000100280818751249 -0.00075436177121032 0.000580171238995551 0.00550194185725977 0 0.0001333411698037 0.000562756005431895 -3.69893519875994e-05 0.00175182596203937 0.000154606411776702 0.00218588664671655 0.000940610810974913 0 -0.00016092435267753 0.000715104859574021 0.000380296307417619 0.00309822379771938 0.000950142612441476 0.0032663887293942 0.000328174657564494 0.00203556599125852  0 0 4.99010504852118e-05 0 0.000449108666923302 -0.000100324169935676 0 -0.000266791103773588 -0.000295436969365824 -0.00249241877547064 0 0.00020051966282048 0.000362380659732944 0.000533679647609634 -0.00103892984570802 0 0.000675364335350951 -0.000364632106080458 0.000625689475319642 0.00892631464656446 0.00157201682113426 0 -0.000278944373620447 0.0012056025988817 0.000814772251606387 -0.00628719259738753 0.000644681044603192 0.000406426400574017 0 -9.22024901533949e-05 0.000855098821418769 0.00084153513708168 -0.00883058158066528 -1.33570332921308e-06 -0.00437003613060556 0.00284957010287736 0 -0.000474162442267574 0.00203640983676205 0.00119586426158164 -0.0235749315371692 0.000442877416937912 -0.0203382783669324 0.00400558473129406 0.0114483658605616
221  110.5  0 0 8.30887041784619e-05 0 0.000597694199120773 -9.4772807801885e-05 0 -0.000966323802796539 5.45938344650808e-05 -0.000708073469599796 0 0.000377523812233034 0.00053731022383113 0.000311340922039238 -0.000364733561236914 0 0.000508977630778115 0.000896696251008162 0.00021088329490186 0.000826951448990565 0.00215694786454892 0 0.00050810141187012 -0.00140973424791473 -1.67840143903716e-06 -0.000533117638764142 0.000530298481656057 0.000949040795089424 0 2.74497811371617e-07 -0.000533465963827819 -0.000178726766835543 0.000246183970259598 5.54884271458521e-05 -0.000535537595430442 0.00106151427178397 0 0.00107959808872474 0.000199106391361784 -5.54676179314848e-05 0.000406741439007645 0.000224860020294962 -0.0012316469346185 -0.000281531056061526 0.0016289571048624  0 0 7.8460512658506e-05 0 0.00056873008321564 -9.97239728450297e-05 0 -0.000887816218225735 0.000215900849575501 -0.000666547051439464 0 0.000324434155846258 0.000484115469145741 0.000357130896687273 -0.000512626635390795 0 0.000533091423512627 0.000778998542543631 0.000327311712308431 0.000417456800901714 0.00192950371276829 0 0.000314190921434289 -0.000584791510556067 1.63639493659567e-06 -0.000618955260040122 0.000500822918614715 0.000908093925092741 0 3.00159102576308e-05 -0.000179765720008439 -9.26272056038716e-05 0.000165389673834057 1.94931152731116e-05 -0.000438746679465564 0.00088476582855984 0 0.000596786947765222 0.000363355670545278 -6.46447421627132e-05 -0.000297217777260145 0.000344633226912428 -0.00166391618386375 -0.000232485634953015 0.00206070932922979
222  111  0 0 2.76759806860544e-06 0 0.000706137202235184 -6.95050954548945e-06 0 -0.000942045106469093 0.000237225906953759 -0.000481204131415862 0 0.000271993069822195 0.000525426240599627 0.000226433925858528 -7.76125494035235e-05 0 0.000376701438052981 0.000632189904195376 0.000168314515360616 0.000794553603614376 0.00327472002389896 0 0.000278835991263056 -0.000744933459242404 0.000225282082096294 -6.00735273784069e-05 0.000164342170993564 0.000453336730468183 0 0.000261282185319297 0.000979573906017334 7.56657633752841e-05 -0.000461688230953871 -0.000192976502680138 -0.000202552578341104 -0.0104883133473976 0 0.000715375772006194 0.000338271799635728 -0.000159655958529784 -0.000237255042838777 0.000324842688621946 -0.00240305581881664 0.00261197845532817 0.00473829229377237  0 0 1.55717688127536e-05 0 0.000659100005413852 -3.19487831534899e-05 0 -0.000930010791632751 0.000230413982342383 -0.000540071522641172 0 0.000304373123542214 0.000517089226860549 0.000266173552252208 -0.000200511272436417 0 0.000415041798110515 0.000656351094363545 0.00021854501229138 0.000710785391832931 0.00279554445588657 0 0.000286505727846745 -0.000724842317404024 0.000143099086908075 -0.00019379517295566 0.000281359524737633 0.000558534897860577 0 0.000221740500426819 0.000546236351659421 4.08222310433987e-05 -0.000297131849200352 -0.000114098839716547 -0.000332140403082065 -0.00664524543882225 0 0.000678823293882288 0.000363474830399014 -0.00014167260971972 -0.000257503520681625 0.000398538676589992 -0.00215882583094756 0.00197641702965805 0.00368042227390458
